,CO2 (ppm),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Position,Floor No.,Weather,Occupancy_Classified
5007,1827.0,30.0,47.0,49.0,25.5,13.7,1,2.0,2,1
5008,1826.0,30.0,46.0,48.0,25.4,13.7,1,2.0,2,1
5009,1825.0,30.0,46.0,48.0,25.4,13.7,1,2.0,2,1
5010,1824.0,30.0,46.0,48.0,25.4,13.7,1,2.0,2,1
5011,1824.0,30.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5012,1823.0,31.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5013,1821.0,31.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5014,1820.0,31.0,45.0,50.0,25.4,13.6,1,2.0,2,1
5015,1820.0,31.0,45.0,50.0,25.3,13.7,1,2.0,2,1
5016,1820.0,31.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5017,1820.0,31.0,45.0,48.0,25.4,13.6,1,2.0,2,1
5018,1821.0,31.0,45.0,48.0,25.3,13.7,1,2.0,2,1
5019,1820.0,31.0,45.0,47.0,25.4,13.7,1,2.0,2,1
5020,1820.0,31.0,44.0,47.0,25.4,13.6,1,2.0,2,1
5021,1820.0,31.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5022,1821.0,31.0,45.0,47.0,25.3,13.6,1,2.0,2,1
5023,1822.0,31.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5024,1823.0,32.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5025,1823.0,32.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5026,1824.0,32.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5027,1825.0,31.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5028,1827.0,31.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5029,1828.0,31.0,44.0,47.0,25.3,13.6,1,2.0,2,1
5030,1828.0,31.0,43.0,47.0,25.3,13.6,1,2.0,2,1
5031,1828.0,30.0,43.0,47.0,25.2,13.6,1,2.0,2,1
5032,1828.0,30.0,42.0,46.0,25.2,13.6,1,2.0,2,1
5033,1827.0,30.0,42.0,47.0,25.2,13.6,1,2.0,2,1
5034,1828.0,30.0,42.0,47.0,25.2,13.6,1,2.0,2,1
5035,1827.0,30.0,42.0,47.0,25.3,13.6,1,2.0,2,1
5036,1827.0,30.0,42.0,47.0,25.2,13.6,1,2.0,2,1
5037,1827.0,30.0,42.0,47.0,25.2,13.6,1,2.0,2,1
5038,1828.0,30.0,42.0,48.0,25.2,13.6,1,2.0,2,1
5039,1828.0,30.0,43.0,48.0,25.2,13.6,1,2.0,2,1
5040,1828.0,30.0,43.0,48.0,25.2,13.6,1,2.0,2,1
5041,1828.0,31.0,43.0,48.0,25.2,13.6,1,2.0,2,1
5042,1828.0,32.0,45.0,49.0,25.2,13.6,1,2.0,2,1
5043,1828.0,32.0,45.0,49.0,25.3,13.6,1,2.0,2,1
5044,1828.0,31.0,44.0,48.0,25.3,13.6,1,2.0,2,1
5045,1828.0,31.0,45.0,48.0,25.3,13.6,1,2.0,2,1
5046,1828.0,31.0,45.0,48.0,25.2,13.6,1,2.0,2,1
5047,1829.0,31.0,46.0,49.0,25.3,13.6,1,2.0,2,1
5048,1829.0,32.0,47.0,50.0,25.3,13.6,1,2.0,2,1
5049,1829.0,32.0,47.0,50.0,25.3,13.6,1,2.0,2,1
5050,1828.0,32.0,47.0,50.0,25.3,13.6,1,2.0,2,1
5051,1827.0,31.0,46.0,49.0,25.3,13.6,1,2.0,2,1
5052,1826.0,32.0,47.0,50.0,25.3,13.6,1,2.0,2,1
5053,1826.0,31.0,45.0,49.0,25.3,13.6,1,2.0,2,1
5054,1826.0,32.0,46.0,50.0,25.3,13.6,1,2.0,2,1
5055,1825.0,32.0,46.0,49.0,25.3,13.6,1,2.0,2,1
5056,1825.0,31.0,45.0,48.0,25.3,13.6,1,2.0,2,1
5057,1825.0,32.0,45.0,49.0,25.3,13.6,1,2.0,2,1
5058,1824.0,31.0,44.0,48.0,25.3,13.7,1,2.0,2,1
5059,1824.0,32.0,44.0,47.0,25.4,13.6,1,2.0,2,1
5060,1824.0,32.0,45.0,47.0,25.3,13.6,1,2.0,2,1
5061,1824.0,32.0,45.0,48.0,25.3,13.6,1,2.0,2,1
5062,1825.0,31.0,45.0,48.0,25.3,13.7,1,2.0,2,1
5063,1825.0,31.0,45.0,48.0,25.4,13.7,1,2.0,2,1
5064,1825.0,31.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5065,1825.0,31.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5066,1825.0,30.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5067,1824.0,30.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5068,1823.0,30.0,45.0,49.0,25.4,13.7,1,2.0,2,1
5069,1823.0,30.0,45.0,48.0,25.4,13.7,1,2.0,2,1
5070,1824.0,29.0,45.0,48.0,25.4,13.7,1,2.0,2,1
5071,1825.0,29.0,45.0,49.0,25.5,13.7,1,2.0,2,1
5072,1824.0,29.0,45.0,49.0,25.5,13.7,1,2.0,2,1
5073,1823.0,29.0,45.0,50.0,25.5,13.7,1,2.0,2,1
5074,1822.0,29.0,45.0,50.0,25.5,13.7,1,2.0,2,1
5075,1822.0,29.0,45.0,50.0,25.5,13.7,1,2.0,2,1
5076,1823.0,29.0,45.0,50.0,25.4,13.7,1,2.0,2,1
5077,1822.0,30.0,44.0,50.0,25.5,13.7,1,2.0,2,1
5078,1822.0,30.0,45.0,50.0,25.4,13.7,1,2.0,2,1
5079,1822.0,30.0,45.0,50.0,25.5,13.8,1,2.0,2,1
5080,1823.0,30.0,45.0,50.0,25.5,13.7,1,2.0,2,1
5081,1823.0,32.0,47.0,51.0,25.5,13.7,1,2.0,2,1
5082,1823.0,32.0,47.0,51.0,25.5,13.7,1,2.0,2,1
5083,1823.0,31.0,46.0,49.0,25.5,13.7,1,2.0,2,1
5084,1822.0,31.0,46.0,49.0,25.5,13.7,1,2.0,2,1
5085,1822.0,31.0,46.0,49.0,25.4,13.7,1,2.0,2,1
5086,1822.0,31.0,46.0,48.0,25.4,13.7,1,2.0,2,1
5087,1823.0,32.0,47.0,49.0,25.4,13.7,1,2.0,2,1
5088,1823.0,31.0,46.0,48.0,25.4,13.7,1,2.0,2,1
5089,1822.0,32.0,46.0,49.0,25.4,13.7,1,2.0,2,1
5090,1822.0,32.0,45.0,49.0,25.4,13.6,1,2.0,2,1
5091,1822.0,31.0,45.0,49.0,25.3,13.7,1,2.0,2,1
5092,1823.0,31.0,45.0,49.0,25.4,13.6,1,2.0,2,1
5093,1824.0,31.0,44.0,49.0,25.3,13.7,1,2.0,2,1
5094,1824.0,31.0,44.0,49.0,25.4,13.7,1,2.0,2,1
5095,1825.0,31.0,44.0,49.0,25.4,13.6,1,2.0,2,1
5096,1825.0,31.0,45.0,50.0,25.3,13.7,1,2.0,2,1
5097,1828.0,31.0,46.0,50.0,25.4,13.6,1,2.0,2,1
5098,1830.0,30.0,45.0,49.0,25.3,13.6,1,2.0,2,1
5099,1831.0,31.0,45.0,49.0,25.3,13.7,1,2.0,2,1
5100,1832.0,32.0,46.0,50.0,25.4,13.7,1,2.0,2,1
5101,1833.0,32.0,46.0,50.0,25.4,13.6,1,2.0,2,1
5102,1835.0,31.0,45.0,49.0,25.3,13.7,1,2.0,2,1
5103,1835.0,32.0,47.0,50.0,25.4,13.7,1,2.0,2,1
5104,1835.0,31.0,46.0,49.0,25.4,13.6,1,2.0,2,1
5105,1836.0,32.0,47.0,50.0,25.3,13.7,1,2.0,2,1
5106,1836.0,32.0,47.0,50.0,25.4,13.7,1,2.0,2,1
5107,1836.0,32.0,48.0,50.0,25.4,13.7,1,2.0,2,1
5108,1836.0,32.0,48.0,50.0,25.4,13.7,1,2.0,2,1
5109,1836.0,33.0,49.0,51.0,25.4,13.6,1,2.0,2,1
5110,1835.0,33.0,49.0,52.0,25.3,13.6,1,2.0,2,1
5111,1835.0,32.0,48.0,51.0,25.3,13.6,1,2.0,2,1
5112,1835.0,32.0,48.0,52.0,25.3,13.6,1,2.0,2,1
5113,1835.0,32.0,48.0,52.0,25.3,13.6,1,2.0,2,1
5114,1836.0,32.0,48.0,53.0,25.3,13.6,1,2.0,2,1
5115,1836.0,33.0,49.0,54.0,25.3,13.6,1,2.0,2,1
5116,1837.0,33.0,49.0,54.0,25.3,13.6,1,2.0,2,1
5117,1838.0,33.0,49.0,54.0,25.3,13.6,1,2.0,2,1
5118,1838.0,33.0,49.0,54.0,25.3,13.6,1,2.0,2,1
5119,1839.0,32.0,48.0,54.0,25.3,13.6,1,2.0,2,1
5120,1840.0,32.0,48.0,54.0,25.3,13.6,1,2.0,2,1
5121,1840.0,32.0,48.0,54.0,25.3,13.6,1,2.0,2,1
5122,1841.0,32.0,48.0,54.0,25.3,13.7,1,2.0,2,1
5123,1841.0,32.0,48.0,54.0,25.4,13.6,1,2.0,2,0
5124,1842.0,34.0,49.0,55.0,25.3,13.6,1,2.0,2,0
5125,1842.0,33.0,48.0,53.0,25.3,13.7,1,2.0,2,0
5126,1841.0,33.0,48.0,53.0,25.4,13.7,1,2.0,2,0
5127,1840.0,34.0,49.0,54.0,25.4,13.7,1,2.0,2,0
5128,1840.0,34.0,49.0,54.0,25.4,13.7,1,2.0,2,0
5129,1840.0,34.0,49.0,54.0,25.4,13.7,1,2.0,2,0
5130,1840.0,34.0,49.0,54.0,25.4,13.7,1,2.0,2,0
5131,1839.0,34.0,49.0,54.0,25.4,13.7,1,2.0,2,0
5132,1839.0,34.0,49.0,54.0,25.4,13.7,1,2.0,2,0
5133,1839.0,35.0,49.0,53.0,25.4,13.7,1,2.0,2,0
5134,1839.0,35.0,49.0,53.0,25.4,13.7,1,2.0,2,0
5135,1839.0,34.0,48.0,51.0,25.4,13.7,1,2.0,2,0
5136,1838.0,34.0,48.0,51.0,25.4,13.7,1,2.0,2,0
5137,1838.0,35.0,49.0,52.0,25.4,13.7,1,2.0,2,0
5138,1838.0,34.0,48.0,51.0,25.4,13.7,1,2.0,2,0
5139,1838.0,35.0,49.0,52.0,25.4,13.7,1,2.0,2,0
5140,1838.0,33.0,49.0,51.0,25.4,13.7,1,2.0,2,0
5141,1837.0,34.0,50.0,52.0,25.4,13.7,1,2.0,2,0
5142,1837.0,33.0,49.0,51.0,25.4,13.7,1,2.0,2,0
5143,1836.0,33.0,49.0,51.0,25.5,13.7,1,2.0,2,0
5144,1836.0,34.0,49.0,51.0,25.5,13.7,1,2.0,2,0
5145,1835.0,34.0,49.0,52.0,25.5,13.7,1,2.0,2,0
5146,1835.0,33.0,48.0,51.0,25.5,13.7,1,2.0,2,0
5147,1834.0,33.0,48.0,51.0,25.4,13.7,1,2.0,2,0
5148,1833.0,33.0,48.0,51.0,25.4,13.7,1,2.0,2,0
5149,1833.0,33.0,48.0,51.0,25.4,13.7,1,2.0,2,0
5150,1832.0,33.0,48.0,52.0,25.4,13.7,1,2.0,2,0
5151,1831.0,34.0,48.0,52.0,25.4,13.7,1,2.0,2,0
5152,1829.0,34.0,48.0,52.0,25.4,13.7,1,2.0,2,0
5153,1826.0,34.0,48.0,52.0,25.4,13.7,1,2.0,2,0
5154,1825.0,33.0,48.0,52.0,25.4,13.7,1,2.0,2,0
5155,1823.0,33.0,48.0,52.0,25.4,13.6,1,2.0,2,0
5156,1822.0,33.0,48.0,52.0,25.3,13.6,1,2.0,2,0
5157,1820.0,33.0,48.0,53.0,25.3,13.6,1,2.0,2,0
5158,1819.0,33.0,48.0,52.0,25.3,13.6,1,2.0,2,0
5159,1818.0,33.0,48.0,52.0,25.3,13.6,1,2.0,2,0
5160,1816.0,33.0,48.0,51.0,25.3,13.6,1,2.0,2,0
5161,1815.0,33.0,48.0,51.0,25.3,13.6,1,2.0,2,0
5162,1814.0,33.0,48.0,50.0,25.2,13.6,1,2.0,2,0
5163,1812.0,33.0,48.0,49.0,25.2,13.6,1,2.0,2,0
5164,1810.0,32.0,47.0,49.0,25.2,13.6,1,2.0,2,0
5165,1807.0,32.0,47.0,49.0,25.2,13.6,1,2.0,2,0
5166,1806.0,33.0,48.0,50.0,25.2,13.6,1,2.0,2,0
5167,1806.0,32.0,46.0,49.0,25.2,13.6,1,2.0,2,0
5168,1804.0,32.0,46.0,49.0,25.2,13.6,1,2.0,2,0
5169,1803.0,32.0,46.0,50.0,25.1,13.6,1,2.0,2,0
5170,1802.0,32.0,46.0,50.0,25.1,13.5,1,2.0,2,0
5171,1800.0,33.0,48.0,51.0,25.1,13.6,1,2.0,2,0
5172,1798.0,33.0,48.0,52.0,25.1,13.5,1,2.0,2,0
5173,1796.0,32.0,48.0,51.0,25.1,13.5,1,2.0,2,0
5174,1794.0,32.0,48.0,51.0,25.1,13.5,1,2.0,2,0
5175,1792.0,33.0,49.0,52.0,25.0,13.5,1,2.0,2,0
5176,1792.0,33.0,49.0,52.0,25.1,13.5,1,2.0,2,0
5177,1792.0,33.0,50.0,52.0,25.0,13.5,1,2.0,2,0
5178,1792.0,33.0,50.0,52.0,25.0,13.5,1,2.0,2,0
5179,1791.0,33.0,50.0,53.0,25.0,13.5,1,2.0,2,0
5180,1791.0,33.0,50.0,53.0,25.0,13.4,1,2.0,2,0
5181,1791.0,32.0,49.0,53.0,25.0,13.5,1,2.0,2,0
5182,1789.0,32.0,49.0,53.0,25.0,13.4,1,2.0,2,0
5183,1789.0,32.0,49.0,53.0,25.0,13.5,1,2.0,2,0
5184,1788.0,32.0,49.0,53.0,25.0,13.5,1,2.0,2,0
5185,1787.0,33.0,50.0,54.0,25.0,13.5,1,2.0,2,0
5186,1787.0,33.0,49.0,53.0,25.0,13.5,1,2.0,2,0
5187,1786.0,33.0,49.0,53.0,25.0,13.5,1,2.0,2,0
5188,1785.0,33.0,49.0,52.0,25.0,13.5,1,2.0,2,0
5189,1784.0,33.0,48.0,52.0,25.0,13.5,1,2.0,2,0
5190,1782.0,34.0,48.0,52.0,25.0,13.5,1,2.0,2,0
5191,1781.0,35.0,49.0,53.0,25.1,13.5,1,2.0,2,0
5192,1780.0,34.0,48.0,52.0,25.1,13.5,1,2.0,2,0
5193,1779.0,34.0,48.0,52.0,25.0,13.5,1,2.0,2,0
5194,1778.0,35.0,49.0,53.0,25.1,13.5,1,2.0,2,0
5195,1778.0,35.0,49.0,54.0,25.1,13.5,1,2.0,2,0
5196,1777.0,35.0,49.0,54.0,25.1,13.5,1,2.0,2,0
5197,1775.0,35.0,49.0,54.0,25.1,13.5,1,2.0,2,0
5198,1774.0,34.0,48.0,53.0,25.1,13.5,1,2.0,2,0
5199,1772.0,35.0,49.0,54.0,25.1,13.6,1,2.0,2,0
5200,1771.0,34.0,48.0,52.0,25.1,13.6,1,2.0,2,0
5201,1770.0,34.0,48.0,52.0,25.2,13.6,1,2.0,2,0
5202,1768.0,34.0,48.0,52.0,25.2,13.6,1,2.0,2,0
5203,1767.0,34.0,48.0,51.0,25.2,13.6,1,2.0,2,0
5204,1765.0,35.0,49.0,53.0,25.2,13.6,1,2.0,2,0
5205,1763.0,35.0,49.0,53.0,25.2,13.6,1,2.0,2,0
5206,1761.0,34.0,48.0,52.0,25.2,13.6,1,2.0,2,0
5207,1759.0,35.0,49.0,52.0,25.2,13.6,1,2.0,2,0
5208,1757.0,35.0,49.0,52.0,25.2,13.6,1,2.0,2,0
5209,1755.0,36.0,50.0,52.0,25.2,13.6,1,2.0,2,0
5210,1754.0,35.0,49.0,51.0,25.2,13.6,1,2.0,2,0
5211,1753.0,35.0,50.0,51.0,25.2,13.6,1,2.0,2,0
5212,1751.0,35.0,50.0,51.0,25.2,13.6,1,2.0,2,0
5213,1749.0,34.0,49.0,50.0,25.2,13.6,1,2.0,2,0
5214,1747.0,35.0,50.0,51.0,25.2,13.6,1,2.0,2,0
5215,1746.0,34.0,49.0,50.0,25.2,13.6,1,2.0,2,0
5216,1745.0,34.0,50.0,51.0,25.2,13.6,1,2.0,2,0
5217,1744.0,33.0,49.0,51.0,25.2,13.6,1,2.0,2,0
5218,1744.0,34.0,50.0,52.0,25.2,13.6,1,2.0,2,0
5219,1743.0,33.0,49.0,51.0,25.2,13.6,1,2.0,2,0
5220,1742.0,34.0,50.0,53.0,25.2,13.6,1,2.0,2,0
5221,1741.0,34.0,50.0,53.0,25.2,13.6,1,2.0,2,0
5222,1740.0,33.0,48.0,52.0,25.2,13.6,1,2.0,2,0
5223,1738.0,33.0,48.0,52.0,25.3,13.6,1,2.0,2,0
5224,1737.0,33.0,48.0,51.0,25.3,13.6,1,2.0,2,0
5225,1736.0,34.0,49.0,52.0,25.3,13.6,1,2.0,2,0
5226,1734.0,34.0,48.0,51.0,25.3,13.6,1,2.0,2,0
5227,1733.0,34.0,48.0,51.0,25.3,13.6,1,2.0,2,0
5228,1731.0,34.0,48.0,52.0,25.3,13.6,1,2.0,2,0
5229,1730.0,35.0,50.0,53.0,25.3,13.6,1,2.0,2,0
8144,1769.0,33.0,52.0,57.0,27.9,14.9,1,2.0,2,2
8145,1768.0,33.0,52.0,57.0,27.9,14.9,1,2.0,2,2
8146,1767.0,34.0,52.0,57.0,27.9,14.9,1,2.0,2,2
8147,1764.0,34.0,52.0,56.0,27.9,14.9,1,2.0,2,2
8148,1762.0,34.0,52.0,56.0,27.9,14.9,1,2.0,2,2
8149,1761.0,34.0,52.0,56.0,27.9,14.9,1,2.0,2,2
8150,1760.0,34.0,52.0,56.0,27.9,14.9,1,2.0,2,2
8151,1759.0,34.0,52.0,56.0,27.9,14.9,1,2.0,2,2
8152,1757.0,35.0,54.0,57.0,27.9,14.9,1,2.0,2,2
8153,1756.0,34.0,53.0,57.0,27.9,14.9,1,2.0,2,2
8154,1755.0,35.0,54.0,58.0,27.9,14.9,1,2.0,2,2
8155,1754.0,34.0,54.0,58.0,27.9,14.9,1,2.0,2,2
8156,1754.0,35.0,54.0,59.0,27.8,14.9,1,2.0,2,2
8157,1754.0,36.0,55.0,61.0,27.8,14.9,1,2.0,2,2
8158,1752.0,36.0,55.0,61.0,27.9,14.9,1,2.0,2,2
8159,1751.0,36.0,55.0,61.0,27.8,14.9,1,2.0,2,1
8160,1750.0,36.0,54.0,61.0,27.8,14.9,1,2.0,2,1
8161,1749.0,35.0,53.0,60.0,27.8,14.9,1,2.0,2,1
8162,1748.0,35.0,52.0,59.0,27.8,14.9,1,2.0,2,1
8163,1747.0,35.0,53.0,60.0,27.8,14.9,1,2.0,2,1
8164,1745.0,34.0,52.0,59.0,27.8,14.9,1,2.0,2,1
8165,1742.0,35.0,53.0,59.0,27.8,14.9,1,2.0,2,1
8166,1740.0,35.0,52.0,59.0,27.8,14.9,1,2.0,2,1
8167,1738.0,33.0,51.0,58.0,27.8,14.9,1,2.0,2,1
8168,1735.0,34.0,52.0,58.0,27.8,14.9,1,2.0,2,1
8169,1732.0,33.0,51.0,57.0,27.8,14.9,1,2.0,2,1
8170,1730.0,34.0,52.0,58.0,27.8,14.9,1,2.0,2,1
8171,1728.0,33.0,51.0,57.0,27.8,14.9,1,2.0,2,1
8172,1727.0,34.0,52.0,58.0,27.8,14.9,1,2.0,2,1
8173,1725.0,34.0,52.0,58.0,27.8,14.9,1,2.0,2,1
8174,1724.0,34.0,51.0,57.0,27.8,14.9,1,2.0,2,1
8175,1723.0,35.0,52.0,57.0,27.8,14.9,1,2.0,2,1
8176,1723.0,34.0,51.0,57.0,27.8,14.9,1,2.0,2,1
8177,1723.0,35.0,50.0,57.0,27.8,14.9,1,2.0,2,1
8178,1723.0,35.0,50.0,57.0,27.8,14.9,1,2.0,2,1
8179,1722.0,36.0,51.0,58.0,27.8,14.9,1,2.0,2,1
8180,1721.0,35.0,50.0,57.0,27.7,14.9,1,2.0,2,1
8181,1720.0,35.0,50.0,57.0,27.8,14.9,1,2.0,2,1
8182,1720.0,35.0,50.0,57.0,27.8,14.9,1,2.0,2,1
8183,1720.0,35.0,50.0,57.0,27.8,14.9,1,2.0,2,1
8184,1720.0,35.0,50.0,56.0,27.7,14.9,1,2.0,2,1
8185,1720.0,34.0,51.0,56.0,27.8,14.9,1,2.0,2,1
8186,1720.0,34.0,51.0,56.0,27.7,14.9,1,2.0,2,1
8187,1721.0,34.0,51.0,56.0,27.7,14.9,1,2.0,2,1
8188,1723.0,34.0,51.0,55.0,27.7,14.8,1,2.0,2,1
8189,1723.0,34.0,51.0,55.0,27.7,14.8,1,2.0,2,1
8190,1722.0,33.0,50.0,55.0,27.7,14.8,1,2.0,2,1
8191,1722.0,33.0,50.0,55.0,27.7,14.8,1,2.0,2,1
8192,1723.0,33.0,51.0,54.0,27.7,14.8,1,2.0,2,1
8193,1725.0,33.0,51.0,54.0,27.7,14.8,1,2.0,2,1
8194,1728.0,33.0,51.0,54.0,27.7,14.8,1,2.0,2,1
8195,1730.0,33.0,51.0,53.0,27.7,14.8,1,2.0,2,1
8196,1730.0,33.0,51.0,53.0,27.7,14.8,1,2.0,2,1
8197,1731.0,33.0,51.0,53.0,27.7,14.8,1,2.0,2,1
8198,1734.0,33.0,51.0,53.0,27.7,14.8,1,2.0,2,1
8199,1736.0,33.0,51.0,53.0,27.7,14.8,1,2.0,2,1
8200,1737.0,33.0,51.0,53.0,27.7,14.8,1,2.0,2,1
8201,1736.0,33.0,51.0,54.0,27.7,14.8,1,2.0,2,1
8202,1737.0,33.0,51.0,54.0,27.7,14.8,1,2.0,2,1
8203,1738.0,33.0,50.0,54.0,27.7,14.8,1,2.0,2,1
8204,1741.0,34.0,51.0,55.0,27.7,14.8,1,2.0,2,1
8205,1744.0,34.0,50.0,56.0,27.7,14.8,1,2.0,2,1
8206,1745.0,34.0,49.0,56.0,27.7,14.8,1,2.0,2,1
8207,1746.0,34.0,49.0,56.0,27.7,14.8,1,2.0,2,1
8208,1747.0,34.0,50.0,56.0,27.7,14.8,1,2.0,2,1
8209,1748.0,34.0,50.0,55.0,27.7,14.8,1,2.0,2,1
8210,1751.0,33.0,50.0,54.0,27.7,14.8,1,2.0,2,1
8211,1755.0,34.0,51.0,55.0,27.7,14.8,1,2.0,2,1
8212,1756.0,33.0,51.0,55.0,27.7,14.8,1,2.0,2,1
8213,1757.0,33.0,52.0,55.0,27.7,14.8,1,2.0,2,1
8214,1759.0,34.0,53.0,57.0,27.7,14.8,1,2.0,2,1
8215,1761.0,33.0,52.0,57.0,27.7,14.8,1,2.0,2,1
8216,1762.0,34.0,54.0,58.0,27.7,14.8,1,2.0,2,1
8217,1762.0,34.0,53.0,58.0,27.7,14.8,1,2.0,2,1
8218,1762.0,33.0,52.0,57.0,27.7,14.8,1,2.0,2,1
8219,1762.0,33.0,52.0,56.0,27.7,14.8,1,2.0,2,1
8220,1763.0,33.0,51.0,55.0,27.7,14.8,1,2.0,2,1
8221,1764.0,33.0,51.0,55.0,27.6,14.8,1,2.0,2,1
8222,1765.0,33.0,51.0,54.0,27.7,14.8,1,2.0,2,1
8223,1764.0,33.0,51.0,54.0,27.7,14.8,1,2.0,2,1
8224,1764.0,34.0,52.0,54.0,27.6,14.8,1,2.0,2,1
8225,1764.0,34.0,52.0,54.0,27.6,14.8,1,2.0,2,1
8226,1765.0,34.0,51.0,54.0,27.6,14.8,1,2.0,2,1
8227,1767.0,35.0,52.0,55.0,27.6,14.8,1,2.0,2,1
8228,1767.0,34.0,52.0,55.0,27.6,14.8,1,2.0,2,1
8229,1768.0,35.0,52.0,56.0,27.6,14.8,1,2.0,2,1
8230,1769.0,35.0,53.0,56.0,27.6,14.8,1,2.0,2,1
8231,1772.0,36.0,54.0,57.0,27.6,14.8,1,2.0,2,1
8232,1774.0,36.0,54.0,57.0,27.6,14.8,1,2.0,2,1
8233,1775.0,35.0,53.0,56.0,27.6,14.8,1,2.0,2,1
8234,1775.0,35.0,52.0,56.0,27.6,14.8,1,2.0,2,1
8235,1777.0,35.0,53.0,57.0,27.6,14.8,1,2.0,2,1
8236,1779.0,35.0,52.0,56.0,27.6,14.8,1,2.0,2,1
8237,1781.0,34.0,51.0,55.0,27.6,14.8,1,2.0,2,1
8238,1783.0,34.0,51.0,55.0,27.6,14.8,1,2.0,2,1
8239,1784.0,34.0,51.0,55.0,27.6,14.8,1,2.0,2,1
8240,1784.0,33.0,50.0,54.0,27.6,14.8,1,2.0,2,1
8241,1785.0,33.0,50.0,54.0,27.6,14.8,1,2.0,2,1
8242,1786.0,34.0,51.0,55.0,27.5,14.8,1,2.0,2,1
8243,1788.0,33.0,49.0,54.0,27.6,14.8,1,2.0,2,1
8244,1787.0,33.0,50.0,54.0,27.5,14.8,1,2.0,2,1
8245,1786.0,33.0,50.0,55.0,27.5,14.8,1,2.0,2,1
8246,1787.0,33.0,51.0,55.0,27.5,14.8,1,2.0,2,1
8247,1790.0,33.0,51.0,55.0,27.6,14.8,1,2.0,2,1
8248,1793.0,33.0,51.0,54.0,27.6,14.8,1,2.0,2,1
8249,1794.0,33.0,51.0,54.0,27.6,14.8,1,2.0,2,1
8250,1795.0,34.0,51.0,54.0,27.6,14.8,1,2.0,2,1
8251,1797.0,34.0,51.0,54.0,27.5,14.8,1,2.0,2,1
8252,1800.0,34.0,51.0,54.0,27.6,14.8,1,2.0,2,1
8253,1803.0,33.0,50.0,53.0,27.6,14.8,1,2.0,2,1
8254,1806.0,33.0,51.0,53.0,27.6,14.8,1,2.0,2,1
8255,1807.0,34.0,52.0,54.0,27.6,14.8,1,2.0,2,1
8256,1808.0,34.0,52.0,54.0,27.6,14.8,1,2.0,2,1
8257,1809.0,33.0,50.0,53.0,27.5,14.8,1,2.0,2,1
8258,1811.0,34.0,51.0,54.0,27.5,14.8,1,2.0,2,1
8259,1812.0,34.0,50.0,54.0,27.5,14.8,1,2.0,2,1
8260,1813.0,33.0,50.0,54.0,27.5,14.8,1,2.0,2,1
8261,1812.0,32.0,49.0,53.0,27.5,14.8,1,2.0,2,1
8262,1812.0,33.0,50.0,54.0,27.5,14.8,1,2.0,2,1
8263,1813.0,32.0,50.0,54.0,27.5,14.8,1,2.0,2,1
8264,1815.0,33.0,51.0,56.0,27.5,14.8,1,2.0,2,1
8265,1817.0,32.0,51.0,55.0,27.5,14.8,1,2.0,2,1
8266,1819.0,33.0,51.0,57.0,27.5,14.8,1,2.0,2,1
8267,1821.0,32.0,50.0,57.0,27.5,14.8,1,2.0,2,1
8268,1824.0,34.0,51.0,58.0,27.5,14.8,1,2.0,2,1
8269,1828.0,33.0,50.0,57.0,27.5,14.8,1,2.0,2,1
8270,1831.0,32.0,50.0,57.0,27.5,14.8,1,2.0,2,1
8271,1834.0,33.0,51.0,57.0,27.5,14.8,1,2.0,2,1
8272,1835.0,32.0,49.0,55.0,27.5,14.8,1,2.0,2,1
8273,1836.0,32.0,49.0,55.0,27.5,14.8,1,2.0,2,1
8274,1839.0,32.0,49.0,55.0,27.5,14.8,1,2.0,2,1
8275,1841.0,33.0,50.0,56.0,27.5,14.7,1,2.0,2,1
8276,1843.0,32.0,49.0,55.0,27.5,14.8,1,2.0,2,1
8277,1843.0,33.0,50.0,56.0,27.5,14.8,1,2.0,2,1
8278,1844.0,33.0,51.0,56.0,27.5,14.8,1,2.0,2,1
8279,1845.0,33.0,51.0,56.0,27.5,14.8,1,2.0,2,1
8280,1847.0,33.0,51.0,56.0,27.5,14.7,1,2.0,2,1
8281,1847.0,33.0,51.0,56.0,27.5,14.8,1,2.0,2,1
8282,1847.0,33.0,51.0,56.0,27.5,14.8,1,2.0,2,1
8283,1848.0,34.0,51.0,56.0,27.5,14.7,1,2.0,2,1
8284,1849.0,33.0,51.0,55.0,27.5,14.8,1,2.0,2,1
8285,1850.0,34.0,51.0,55.0,27.5,14.7,1,2.0,2,1
8286,1853.0,34.0,51.0,56.0,27.5,14.8,1,2.0,2,1
