,CO2 (ppm),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB),Position,Floor No.,Weather,Occupancy_Classified
11549,1127.0,32.0,48.0,50.0,29.0,15.4,67.2,frontside,2.0,overcast,1
11550,1128.0,32.0,48.0,50.0,28.9,15.4,66.3,frontside,2.0,overcast,1
11551,1128.0,32.0,48.0,49.0,28.9,15.4,66.5,frontside,2.0,overcast,1
11552,1129.0,32.0,47.0,49.0,28.9,15.4,74.1,frontside,2.0,overcast,1
11553,1129.0,32.0,47.0,48.0,28.9,15.4,67.4,frontside,2.0,overcast,1
11554,1129.0,31.0,46.0,48.0,28.9,15.4,75.3,frontside,2.0,overcast,1
11555,1129.0,31.0,45.0,48.0,28.9,15.4,67.4,frontside,2.0,overcast,1
11556,1130.0,31.0,44.0,48.0,28.9,15.4,68.9,frontside,2.0,overcast,1
11557,1130.0,31.0,44.0,48.0,28.9,15.4,67.0,frontside,2.0,overcast,1
11558,1130.0,30.0,44.0,48.0,28.9,15.4,67.5,frontside,2.0,overcast,1
11559,1130.0,30.0,44.0,48.0,28.9,15.4,69.7,frontside,2.0,overcast,1
11560,1130.0,30.0,44.0,48.0,29.0,15.4,76.3,frontside,2.0,overcast,1
11561,1131.0,30.0,45.0,49.0,28.9,15.4,85.4,frontside,2.0,overcast,1
11562,1131.0,29.0,44.0,49.0,28.9,15.4,67.2,frontside,2.0,overcast,1
11563,1130.0,30.0,46.0,51.0,29.0,15.4,75.2,frontside,2.0,overcast,1
11564,1130.0,31.0,46.0,51.0,29.0,15.4,69.7,frontside,2.0,overcast,1
11565,1131.0,30.0,46.0,50.0,29.0,15.4,69.2,frontside,2.0,overcast,1
11566,1131.0,31.0,47.0,52.0,28.9,15.4,71.0,frontside,2.0,overcast,1
11567,1132.0,31.0,47.0,52.0,29.0,15.4,66.8,frontside,2.0,overcast,1
11568,1132.0,32.0,49.0,53.0,29.0,15.4,66.6,frontside,2.0,overcast,1
11569,1133.0,32.0,49.0,53.0,29.0,15.4,75.3,frontside,2.0,overcast,1
11570,1134.0,32.0,49.0,53.0,29.0,15.4,84.0,frontside,2.0,overcast,1
11571,1135.0,32.0,49.0,53.0,28.9,15.4,73.2,frontside,2.0,overcast,1
11572,1135.0,31.0,48.0,51.0,29.0,15.4,73.7,frontside,2.0,overcast,1
11573,1136.0,31.0,47.0,51.0,28.9,15.4,67.5,frontside,2.0,overcast,1
11574,1137.0,32.0,48.0,51.0,28.9,15.4,74.8,frontside,2.0,overcast,1
11575,1138.0,32.0,48.0,50.0,29.0,15.4,66.6,frontside,2.0,overcast,1
11576,1139.0,32.0,48.0,50.0,29.0,15.4,66.8,frontside,2.0,overcast,1
11577,1140.0,31.0,47.0,49.0,28.9,15.4,75.4,frontside,2.0,overcast,1
11578,1141.0,32.0,48.0,50.0,29.0,15.4,67.0,frontside,2.0,overcast,1
11579,1141.0,32.0,47.0,49.0,28.9,15.4,83.7,frontside,2.0,overcast,1
11580,1141.0,32.0,48.0,49.0,28.9,15.4,73.7,frontside,2.0,overcast,1
11581,1142.0,32.0,48.0,49.0,29.0,15.4,68.8,frontside,2.0,overcast,1
11582,1142.0,32.0,48.0,49.0,29.0,15.4,67.4,frontside,2.0,overcast,1
11583,1142.0,33.0,49.0,50.0,28.9,15.4,69.6,frontside,2.0,overcast,1
11584,1141.0,32.0,48.0,49.0,28.9,15.4,66.6,frontside,2.0,overcast,1
11585,1141.0,32.0,48.0,50.0,28.9,15.4,71.4,frontside,2.0,overcast,1
11586,1141.0,32.0,49.0,50.0,28.9,15.4,76.1,frontside,2.0,overcast,1
11587,1140.0,33.0,50.0,52.0,28.9,15.4,68.5,frontside,2.0,overcast,1
11588,1140.0,32.0,49.0,51.0,29.0,15.4,84.3,frontside,2.0,overcast,1
11589,1139.0,33.0,50.0,52.0,28.9,15.4,65.7,frontside,2.0,overcast,1
11590,1139.0,31.0,49.0,51.0,29.0,15.4,68.6,frontside,2.0,overcast,1
11591,1139.0,31.0,48.0,51.0,29.0,15.4,68.3,frontside,2.0,overcast,1
11592,1139.0,32.0,49.0,53.0,28.9,15.4,73.5,frontside,2.0,overcast,1
11593,1139.0,32.0,49.0,53.0,28.9,15.4,66.5,frontside,2.0,overcast,1
11594,1139.0,31.0,48.0,53.0,28.9,15.4,68.0,frontside,2.0,overcast,1
11595,1138.0,31.0,49.0,54.0,28.9,15.4,69.9,frontside,2.0,overcast,1
11596,1137.0,31.0,49.0,54.0,28.9,15.4,70.7,frontside,2.0,overcast,1
11597,1137.0,31.0,49.0,54.0,28.9,15.4,84.4,frontside,2.0,overcast,1
11598,1137.0,30.0,48.0,53.0,29.0,15.4,70.1,frontside,2.0,overcast,1
11599,1137.0,30.0,48.0,53.0,29.0,15.4,67.0,frontside,2.0,overcast,1
11600,1137.0,30.0,48.0,53.0,29.0,15.4,73.9,frontside,2.0,overcast,1
11601,1136.0,31.0,49.0,53.0,29.0,15.4,70.0,frontside,2.0,overcast,1
11602,1136.0,31.0,49.0,53.0,29.0,15.4,68.2,frontside,2.0,overcast,1
11603,1136.0,31.0,49.0,52.0,29.0,15.4,75.1,frontside,2.0,overcast,1
11604,1136.0,31.0,48.0,52.0,28.9,15.4,70.6,frontside,2.0,overcast,1
11605,1136.0,31.0,48.0,52.0,29.0,15.4,67.7,frontside,2.0,overcast,1
11606,1136.0,32.0,47.0,52.0,28.9,15.4,85.7,frontside,2.0,overcast,1
11607,1137.0,32.0,47.0,52.0,28.9,15.5,70.6,frontside,2.0,overcast,1
11608,1137.0,32.0,47.0,52.0,29.0,15.5,67.4,frontside,2.0,overcast,1
11609,1138.0,32.0,47.0,52.0,29.0,15.5,66.6,frontside,2.0,overcast,1
11610,1139.0,31.0,48.0,53.0,29.0,15.4,67.0,frontside,2.0,overcast,1
11611,1140.0,31.0,49.0,53.0,29.0,15.5,70.2,frontside,2.0,overcast,1
11612,1141.0,32.0,49.0,53.0,29.0,15.4,69.5,frontside,2.0,overcast,1
11613,1141.0,32.0,49.0,53.0,29.0,15.4,67.5,frontside,2.0,overcast,1
11614,1142.0,32.0,49.0,53.0,29.0,15.4,67.5,frontside,2.0,overcast,1
11615,1144.0,31.0,48.0,51.0,29.0,15.4,85.4,frontside,2.0,overcast,1
11616,1146.0,32.0,49.0,52.0,28.9,15.4,66.6,frontside,2.0,overcast,1
11617,1147.0,32.0,49.0,52.0,29.0,15.4,68.2,frontside,2.0,overcast,1
11618,1149.0,31.0,48.0,51.0,28.9,15.4,69.2,frontside,2.0,overcast,1
11619,1150.0,32.0,49.0,52.0,29.0,15.4,68.3,frontside,2.0,overcast,1
11620,1151.0,33.0,49.0,53.0,29.0,15.5,71.6,frontside,2.0,overcast,1
11621,1151.0,32.0,48.0,52.0,29.0,15.4,66.8,frontside,2.0,overcast,1
11622,1152.0,32.0,49.0,53.0,29.0,15.4,66.6,frontside,2.0,overcast,1
11623,1152.0,33.0,49.0,53.0,29.0,15.4,73.9,frontside,2.0,overcast,1
11624,1153.0,34.0,50.0,54.0,28.9,15.4,86.0,frontside,2.0,overcast,1
11625,1154.0,33.0,49.0,53.0,29.0,15.4,68.2,frontside,2.0,overcast,1
11626,1154.0,34.0,50.0,54.0,28.9,15.4,74.6,frontside,2.0,overcast,1
11627,1155.0,34.0,50.0,54.0,28.9,15.4,66.6,frontside,2.0,overcast,1
11628,1156.0,33.0,49.0,52.0,28.9,15.4,67.0,frontside,2.0,overcast,1
11629,1157.0,32.0,49.0,51.0,29.0,15.4,74.7,frontside,2.0,overcast,1
11630,1157.0,32.0,48.0,51.0,28.9,15.4,67.2,frontside,2.0,overcast,1
11631,1158.0,32.0,48.0,51.0,28.9,15.4,67.0,frontside,2.0,overcast,1
11632,1158.0,32.0,48.0,50.0,28.9,15.4,74.3,frontside,2.0,overcast,1
11633,1159.0,33.0,49.0,51.0,28.9,15.4,66.5,frontside,2.0,overcast,1
11634,1159.0,32.0,48.0,50.0,28.9,15.4,67.5,frontside,2.0,overcast,1
11635,1159.0,32.0,49.0,51.0,28.9,15.4,73.4,frontside,2.0,overcast,1
11636,1160.0,31.0,49.0,51.0,28.9,15.4,67.7,frontside,2.0,overcast,1
11637,1161.0,32.0,50.0,52.0,28.9,15.4,68.3,frontside,2.0,overcast,1
11638,1161.0,31.0,49.0,51.0,28.9,15.4,74.3,frontside,2.0,overcast,1
11639,1162.0,32.0,50.0,53.0,28.9,15.4,67.4,frontside,2.0,overcast,1
11640,1162.0,32.0,49.0,53.0,28.9,15.4,69.3,frontside,2.0,overcast,1
11641,1163.0,32.0,49.0,53.0,28.9,15.4,66.6,frontside,2.0,overcast,1
11642,1163.0,32.0,49.0,53.0,28.9,15.4,68.6,frontside,2.0,overcast,1
11643,1164.0,32.0,48.0,53.0,28.9,15.4,73.8,frontside,2.0,overcast,1
11644,1164.0,31.0,48.0,53.0,28.9,15.4,67.5,frontside,2.0,overcast,1
11645,1164.0,31.0,48.0,53.0,28.9,15.4,67.7,frontside,2.0,overcast,1
11646,1165.0,31.0,48.0,53.0,28.9,15.4,71.7,frontside,2.0,overcast,1
11647,1165.0,32.0,49.0,54.0,28.9,15.4,68.3,frontside,2.0,overcast,1
11648,1166.0,31.0,48.0,53.0,28.9,15.4,73.5,frontside,2.0,overcast,1
11649,1166.0,32.0,49.0,54.0,28.9,15.4,76.1,frontside,2.0,overcast,1
11650,1168.0,32.0,49.0,53.0,28.9,15.4,67.8,frontside,2.0,overcast,1
11651,1168.0,32.0,49.0,53.0,28.9,15.4,69.2,frontside,2.0,overcast,1
11652,1169.0,31.0,47.0,52.0,28.9,15.4,68.6,frontside,2.0,overcast,1
11653,1169.0,31.0,47.0,52.0,28.9,15.4,66.6,frontside,2.0,overcast,1
11654,1170.0,31.0,47.0,51.0,28.9,15.4,68.0,frontside,2.0,overcast,1
11655,1170.0,32.0,47.0,52.0,28.9,15.4,77.2,frontside,2.0,overcast,1
11656,1170.0,31.0,46.0,50.0,28.9,15.4,66.8,frontside,2.0,overcast,1
11657,1170.0,31.0,47.0,51.0,28.9,15.4,69.0,frontside,2.0,overcast,1
11658,1170.0,31.0,47.0,50.0,28.9,15.4,73.5,frontside,2.0,overcast,1
11659,1171.0,30.0,46.0,49.0,28.9,15.4,75.1,frontside,2.0,overcast,1
11660,1172.0,30.0,47.0,49.0,28.9,15.4,67.8,frontside,2.0,overcast,1
11661,1173.0,31.0,47.0,49.0,28.9,15.4,66.5,frontside,2.0,overcast,1
11662,1174.0,30.0,46.0,48.0,28.9,15.4,67.2,frontside,2.0,overcast,1
11663,1175.0,31.0,47.0,49.0,28.9,15.4,67.2,frontside,2.0,overcast,1
11664,1176.0,30.0,46.0,48.0,28.9,15.4,70.5,frontside,2.0,overcast,1
11665,1178.0,30.0,46.0,47.0,28.8,15.4,67.0,frontside,2.0,overcast,1
11666,1179.0,30.0,45.0,47.0,28.9,15.4,73.1,frontside,2.0,overcast,1
11667,1179.0,30.0,45.0,47.0,28.9,15.4,68.0,frontside,2.0,overcast,1
11668,1179.0,30.0,45.0,47.0,28.9,15.4,70.3,frontside,2.0,overcast,1
11669,1180.0,30.0,45.0,47.0,28.8,15.4,75.9,frontside,2.0,overcast,1
11670,1181.0,30.0,45.0,47.0,28.9,15.4,77.2,frontside,2.0,overcast,1
11671,1182.0,30.0,45.0,48.0,28.9,15.4,67.4,frontside,2.0,overcast,1
11672,1183.0,30.0,45.0,48.0,28.9,15.4,76.1,frontside,2.0,overcast,0
11673,1183.0,30.0,45.0,48.0,28.9,15.4,68.9,frontside,2.0,overcast,0
11674,1183.0,31.0,45.0,49.0,28.9,15.4,67.2,frontside,2.0,overcast,0
11675,1184.0,31.0,45.0,48.0,28.9,15.4,75.1,frontside,2.0,overcast,0
11676,1184.0,31.0,45.0,49.0,28.9,15.4,67.7,frontside,2.0,overcast,0
11677,1184.0,30.0,44.0,48.0,28.9,15.4,68.0,frontside,2.0,overcast,0
11678,1184.0,30.0,45.0,48.0,28.9,15.4,74.7,frontside,2.0,overcast,0
11679,1183.0,31.0,45.0,48.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11680,1184.0,32.0,47.0,49.0,28.9,15.4,67.0,frontside,2.0,overcast,0
11681,1184.0,32.0,48.0,49.0,28.9,15.4,77.0,frontside,2.0,overcast,0
11682,1184.0,31.0,48.0,48.0,28.9,15.4,69.0,frontside,2.0,overcast,0
11683,1184.0,32.0,48.0,48.0,28.9,15.4,77.3,frontside,2.0,overcast,0
11684,1183.0,32.0,48.0,49.0,28.9,15.4,66.1,frontside,2.0,overcast,0
11685,1182.0,31.0,48.0,49.0,28.9,15.4,67.2,frontside,2.0,overcast,0
11686,1182.0,32.0,49.0,50.0,28.8,15.4,75.0,frontside,2.0,overcast,0
11687,1182.0,31.0,49.0,50.0,28.9,15.4,68.6,frontside,2.0,overcast,0
11688,1182.0,30.0,49.0,51.0,28.9,15.4,67.4,frontside,2.0,overcast,0
11689,1182.0,30.0,49.0,52.0,28.9,15.4,66.3,frontside,2.0,overcast,0
11690,1181.0,30.0,49.0,53.0,28.9,15.4,71.6,frontside,2.0,overcast,0
11691,1181.0,30.0,50.0,53.0,28.9,15.4,68.8,frontside,2.0,overcast,0
11692,1181.0,30.0,50.0,53.0,28.8,15.4,76.3,frontside,2.0,overcast,0
11693,1181.0,31.0,50.0,53.0,28.9,15.4,70.2,frontside,2.0,overcast,0
11694,1181.0,31.0,50.0,52.0,28.9,15.4,66.6,frontside,2.0,overcast,0
11695,1180.0,31.0,50.0,52.0,28.9,15.4,74.3,frontside,2.0,overcast,0
11696,1181.0,32.0,49.0,51.0,28.9,15.4,66.8,frontside,2.0,overcast,0
11697,1182.0,32.0,49.0,51.0,28.9,15.4,67.4,frontside,2.0,overcast,0
11698,1181.0,32.0,49.0,51.0,28.9,15.4,75.3,frontside,2.0,overcast,0
11699,1181.0,32.0,49.0,51.0,28.9,15.4,69.6,frontside,2.0,overcast,0
11700,1181.0,32.0,49.0,51.0,28.9,15.4,69.5,frontside,2.0,overcast,0
11701,1180.0,32.0,49.0,52.0,28.8,15.4,66.5,frontside,2.0,overcast,0
11702,1180.0,32.0,50.0,52.0,28.8,15.4,67.2,frontside,2.0,overcast,0
11703,1179.0,32.0,50.0,52.0,28.8,15.4,75.7,frontside,2.0,overcast,0
11704,1178.0,33.0,50.0,51.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11705,1178.0,33.0,50.0,51.0,28.8,15.4,71.6,frontside,2.0,overcast,0
11706,1177.0,33.0,50.0,51.0,28.8,15.4,71.0,frontside,2.0,overcast,0
11707,1176.0,33.0,49.0,50.0,28.8,15.4,75.7,frontside,2.0,overcast,0
11708,1175.0,33.0,49.0,50.0,28.8,15.4,70.5,frontside,2.0,overcast,0
11709,1173.0,33.0,48.0,49.0,28.8,15.4,75.7,frontside,2.0,overcast,0
11710,1173.0,33.0,48.0,49.0,28.8,15.4,66.1,frontside,2.0,overcast,0
11711,1171.0,33.0,48.0,49.0,28.8,15.4,67.2,frontside,2.0,overcast,0
11712,1171.0,33.0,48.0,48.0,28.8,15.4,68.8,frontside,2.0,overcast,1
11713,1171.0,34.0,49.0,49.0,28.9,15.4,68.5,frontside,2.0,overcast,1
11714,1170.0,33.0,48.0,49.0,28.8,15.4,76.5,frontside,2.0,overcast,1
11715,1170.0,33.0,48.0,48.0,28.8,15.4,74.5,frontside,2.0,overcast,1
11716,1169.0,34.0,49.0,49.0,28.8,15.4,66.8,frontside,2.0,overcast,0
11717,1170.0,34.0,48.0,49.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11718,1170.0,34.0,48.0,49.0,28.8,15.4,75.5,frontside,2.0,overcast,0
11719,1171.0,34.0,48.0,49.0,28.8,15.4,67.0,frontside,2.0,overcast,0
11720,1172.0,34.0,48.0,50.0,28.8,15.4,67.7,frontside,2.0,overcast,0
11721,1173.0,33.0,49.0,50.0,28.9,15.4,69.0,frontside,2.0,overcast,0
11722,1173.0,33.0,49.0,50.0,28.8,15.4,66.8,frontside,2.0,overcast,0
11723,1173.0,33.0,49.0,50.0,28.8,15.4,74.2,frontside,2.0,overcast,0
11724,1174.0,33.0,49.0,49.0,28.9,15.4,75.5,frontside,2.0,overcast,0
11725,1175.0,32.0,49.0,49.0,28.8,15.4,75.3,frontside,2.0,overcast,0
11726,1176.0,32.0,49.0,49.0,28.9,15.4,66.8,frontside,2.0,overcast,0
11727,1176.0,32.0,49.0,49.0,28.9,15.4,69.9,frontside,2.0,overcast,0
11728,1176.0,32.0,49.0,49.0,28.9,15.4,67.0,frontside,2.0,overcast,0
11729,1177.0,32.0,49.0,50.0,28.9,15.4,74.3,frontside,2.0,overcast,0
11730,1178.0,32.0,50.0,51.0,28.9,15.4,66.6,frontside,2.0,overcast,0
11731,1179.0,32.0,50.0,52.0,28.8,15.4,66.8,frontside,2.0,overcast,0
11732,1180.0,32.0,50.0,53.0,28.9,15.4,74.4,frontside,2.0,overcast,0
11733,1181.0,32.0,50.0,53.0,28.9,15.4,66.8,frontside,2.0,overcast,0
11734,1181.0,32.0,50.0,53.0,28.9,15.4,68.3,frontside,2.0,overcast,0
11735,1182.0,31.0,49.0,53.0,28.9,15.4,75.7,frontside,2.0,overcast,0
11736,1183.0,31.0,49.0,52.0,28.8,15.4,71.0,frontside,2.0,overcast,0
11737,1184.0,31.0,48.0,52.0,28.9,15.4,67.4,frontside,2.0,overcast,0
11738,1185.0,31.0,48.0,51.0,28.9,15.4,71.2,frontside,2.0,overcast,0
11739,1186.0,31.0,48.0,50.0,28.9,15.4,67.0,frontside,2.0,overcast,0
11740,1187.0,31.0,47.0,49.0,28.9,15.4,66.6,frontside,2.0,overcast,0
11741,1188.0,31.0,47.0,49.0,28.9,15.4,75.3,frontside,2.0,overcast,0
11742,1190.0,31.0,47.0,49.0,28.8,15.4,68.2,frontside,2.0,overcast,0
11743,1190.0,31.0,46.0,48.0,28.8,15.4,67.7,frontside,2.0,overcast,0
11744,1191.0,31.0,46.0,49.0,28.8,15.4,73.7,frontside,2.0,overcast,0
11745,1193.0,31.0,46.0,50.0,28.8,15.4,68.3,frontside,2.0,overcast,0
11746,1194.0,32.0,46.0,50.0,28.8,15.4,67.2,frontside,2.0,overcast,0
11747,1195.0,32.0,46.0,50.0,28.8,15.4,73.5,frontside,2.0,overcast,0
11748,1196.0,32.0,46.0,51.0,28.9,15.4,67.7,frontside,2.0,overcast,0
11749,1196.0,32.0,46.0,51.0,28.8,15.4,72.8,frontside,2.0,overcast,0
11750,1197.0,32.0,46.0,51.0,28.9,15.4,67.7,frontside,2.0,overcast,0
11751,1197.0,33.0,46.0,51.0,28.8,15.4,69.3,frontside,2.0,overcast,0
11752,1197.0,34.0,47.0,53.0,28.8,15.4,72.4,frontside,2.0,overcast,0
11753,1197.0,33.0,47.0,53.0,28.8,15.4,67.8,frontside,2.0,overcast,0
11754,1197.0,33.0,47.0,53.0,28.9,15.4,68.6,frontside,2.0,overcast,0
11755,1197.0,33.0,48.0,54.0,28.8,15.4,70.8,frontside,2.0,overcast,0
11756,1198.0,33.0,48.0,54.0,28.9,15.4,68.0,frontside,2.0,overcast,0
11757,1199.0,33.0,48.0,54.0,28.9,15.4,67.0,frontside,2.0,overcast,0
11758,1199.0,33.0,48.0,54.0,28.9,15.4,74.5,frontside,2.0,overcast,0
11759,1199.0,33.0,48.0,54.0,28.9,15.4,67.4,frontside,2.0,overcast,0
11760,1199.0,33.0,48.0,53.0,28.9,15.4,68.3,frontside,2.0,overcast,0
11761,1200.0,33.0,48.0,53.0,28.9,15.4,67.5,frontside,2.0,overcast,0
11762,1200.0,33.0,48.0,52.0,28.9,15.4,68.5,frontside,2.0,overcast,0
11763,1200.0,33.0,48.0,52.0,28.9,15.4,69.7,frontside,2.0,overcast,0
11764,1201.0,33.0,48.0,51.0,28.9,15.4,68.5,frontside,2.0,overcast,0
11765,1201.0,33.0,47.0,51.0,28.9,15.4,68.3,frontside,2.0,overcast,0
11766,1202.0,33.0,47.0,51.0,28.9,15.4,70.2,frontside,2.0,overcast,0
11767,1202.0,33.0,47.0,51.0,28.9,15.4,74.3,frontside,2.0,overcast,0
11768,1202.0,33.0,48.0,51.0,28.9,15.4,69.3,frontside,2.0,overcast,0
11769,1203.0,33.0,48.0,52.0,28.9,15.4,72.6,frontside,2.0,overcast,0
11770,1203.0,35.0,49.0,53.0,28.9,15.4,76.0,frontside,2.0,overcast,0
11771,1202.0,35.0,49.0,53.0,28.9,15.4,67.4,frontside,2.0,overcast,0
11772,1202.0,35.0,48.0,52.0,28.9,15.4,74.2,frontside,2.0,overcast,0
11773,1202.0,35.0,48.0,52.0,28.8,15.4,68.9,frontside,2.0,overcast,0
11774,1203.0,35.0,48.0,52.0,28.8,15.4,73.7,frontside,2.0,overcast,0
11775,1202.0,34.0,48.0,51.0,28.8,15.4,73.5,frontside,2.0,overcast,0
11776,1202.0,35.0,49.0,51.0,28.9,15.4,67.4,frontside,2.0,overcast,0
11777,1202.0,35.0,49.0,51.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11778,1202.0,33.0,47.0,50.0,28.9,15.4,76.1,frontside,2.0,overcast,0
11779,1202.0,34.0,48.0,50.0,28.9,15.4,67.5,frontside,2.0,overcast,0
11780,1201.0,33.0,47.0,49.0,28.9,15.4,72.4,frontside,2.0,overcast,0
11781,1201.0,32.0,46.0,49.0,28.9,15.4,74.4,frontside,2.0,overcast,0
11782,1201.0,32.0,46.0,50.0,28.8,15.4,68.5,frontside,2.0,overcast,0
11783,1200.0,32.0,46.0,49.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11784,1200.0,32.0,46.0,49.0,28.8,15.4,72.8,frontside,2.0,overcast,0
11785,1201.0,32.0,46.0,49.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11786,1201.0,33.0,47.0,50.0,28.8,15.4,67.2,frontside,2.0,overcast,0
11787,1202.0,32.0,46.0,49.0,28.9,15.4,76.3,frontside,2.0,overcast,0
11788,1202.0,32.0,46.0,49.0,28.8,15.4,67.7,frontside,2.0,overcast,0
11789,1202.0,32.0,46.0,50.0,28.8,15.4,73.4,frontside,2.0,overcast,0
11790,1201.0,32.0,46.0,51.0,28.8,15.4,71.7,frontside,2.0,overcast,0
11791,1202.0,32.0,45.0,51.0,28.8,15.4,76.3,frontside,2.0,overcast,0
11792,1202.0,31.0,45.0,51.0,28.8,15.4,74.2,frontside,2.0,overcast,0
11793,1202.0,31.0,45.0,51.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11794,1203.0,32.0,46.0,52.0,28.8,15.4,67.7,frontside,2.0,overcast,0
11795,1203.0,31.0,45.0,50.0,28.8,15.4,69.2,frontside,2.0,overcast,0
11796,1204.0,32.0,46.0,51.0,28.8,15.4,68.3,frontside,2.0,overcast,0
11797,1204.0,32.0,46.0,50.0,28.8,15.4,68.3,frontside,2.0,overcast,0
11798,1204.0,31.0,46.0,50.0,28.8,15.4,73.2,frontside,2.0,overcast,0
11799,1205.0,31.0,45.0,49.0,28.8,15.4,72.8,frontside,2.0,overcast,0
11800,1206.0,30.0,44.0,48.0,28.8,15.4,70.5,frontside,2.0,overcast,0
11801,1206.0,31.0,45.0,49.0,28.8,15.4,73.6,frontside,2.0,overcast,0
11802,1206.0,31.0,45.0,50.0,28.8,15.4,71.2,frontside,2.0,overcast,0
11803,1205.0,31.0,46.0,50.0,28.8,15.4,67.2,frontside,2.0,overcast,0
11804,1205.0,30.0,45.0,49.0,28.8,15.4,72.7,frontside,2.0,overcast,0
11805,1204.0,31.0,46.0,50.0,28.8,15.4,71.3,frontside,2.0,overcast,0
11806,1204.0,30.0,45.0,49.0,28.8,15.4,68.2,frontside,2.0,overcast,0
11807,1204.0,31.0,46.0,50.0,28.8,15.4,68.3,frontside,2.0,overcast,0
11808,1204.0,30.0,45.0,49.0,28.8,15.4,73.0,frontside,2.0,overcast,0
11809,1204.0,31.0,46.0,50.0,28.8,15.4,70.7,frontside,2.0,overcast,0
11810,1204.0,31.0,46.0,49.0,28.8,15.4,74.3,frontside,2.0,overcast,0
11811,1204.0,31.0,46.0,49.0,28.8,15.4,68.5,frontside,2.0,overcast,0
11812,1205.0,33.0,47.0,51.0,28.8,15.4,72.5,frontside,2.0,overcast,0
11813,1205.0,32.0,46.0,50.0,28.8,15.4,71.2,frontside,2.0,overcast,0
11814,1206.0,34.0,46.0,51.0,28.8,15.4,68.2,frontside,2.0,overcast,0
11815,1206.0,34.0,46.0,51.0,28.8,15.4,67.0,frontside,2.0,overcast,0
11816,1207.0,34.0,46.0,51.0,28.8,15.4,75.9,frontside,2.0,overcast,0
11817,1207.0,33.0,45.0,50.0,28.8,15.4,71.5,frontside,2.0,overcast,0
11818,1207.0,33.0,46.0,51.0,28.8,15.4,74.2,frontside,2.0,overcast,0
11819,1208.0,33.0,46.0,50.0,28.8,15.4,70.5,frontside,2.0,overcast,0
11820,1209.0,32.0,45.0,49.0,28.8,15.4,67.7,frontside,2.0,overcast,0
11821,1210.0,31.0,45.0,48.0,28.8,15.4,71.3,frontside,2.0,overcast,0
11822,1211.0,32.0,45.0,49.0,28.8,15.4,73.2,frontside,2.0,overcast,0
11823,1212.0,32.0,45.0,49.0,28.8,15.4,68.6,frontside,2.0,overcast,0
11824,1213.0,32.0,45.0,49.0,28.8,15.4,74.8,frontside,2.0,overcast,0
11825,1214.0,31.0,43.0,48.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11826,1215.0,31.0,44.0,49.0,28.8,15.4,72.5,frontside,2.0,overcast,0
11827,1215.0,31.0,44.0,49.0,28.8,15.4,71.4,frontside,2.0,overcast,0
11828,1216.0,31.0,44.0,49.0,28.8,15.4,67.7,frontside,2.0,overcast,0
11829,1217.0,29.0,44.0,48.0,28.8,15.4,69.5,frontside,2.0,overcast,0
11830,1218.0,30.0,45.0,49.0,28.8,15.4,72.4,frontside,2.0,overcast,0
11831,1219.0,29.0,44.0,48.0,28.8,15.4,66.1,frontside,2.0,overcast,0
11832,1219.0,29.0,45.0,48.0,28.8,15.4,73.1,frontside,2.0,overcast,0
11833,1219.0,30.0,46.0,49.0,28.8,15.4,71.8,frontside,2.0,overcast,0
11834,1218.0,30.0,46.0,50.0,28.8,15.4,66.6,frontside,2.0,overcast,0
11835,1218.0,31.0,47.0,50.0,28.8,15.4,73.6,frontside,2.0,overcast,0
11836,1218.0,30.0,46.0,50.0,28.8,15.4,72.5,frontside,2.0,overcast,0
11837,1218.0,31.0,47.0,51.0,28.8,15.4,67.8,frontside,2.0,overcast,0
11838,1218.0,30.0,46.0,50.0,28.8,15.4,67.0,frontside,2.0,overcast,0
11839,1218.0,30.0,46.0,50.0,28.8,15.4,66.8,frontside,2.0,overcast,0
11840,1218.0,31.0,47.0,52.0,28.8,15.4,67.0,frontside,2.0,overcast,0
11841,1219.0,30.0,46.0,51.0,28.8,15.4,67.4,frontside,2.0,overcast,0
11842,1219.0,32.0,47.0,51.0,28.8,15.4,74.3,frontside,2.0,overcast,0
11843,1218.0,31.0,46.0,51.0,28.9,15.4,67.5,frontside,2.0,overcast,0
11844,1218.0,32.0,46.0,51.0,28.8,15.4,74.2,frontside,2.0,overcast,0
11845,1218.0,32.0,46.0,52.0,28.9,15.4,72.0,frontside,2.0,overcast,0
11846,1218.0,33.0,46.0,53.0,28.9,15.4,69.3,frontside,2.0,overcast,0
11847,1218.0,32.0,45.0,52.0,28.9,15.4,74.8,frontside,2.0,overcast,0
11848,1219.0,34.0,46.0,53.0,28.8,15.4,66.6,frontside,2.0,overcast,0
11849,1219.0,33.0,45.0,52.0,28.9,15.4,68.0,frontside,2.0,overcast,0
11850,1219.0,33.0,45.0,51.0,28.9,15.4,72.0,frontside,2.0,overcast,0
